date,temperature_c,rainfall_mm
2000-10-09,16.215,10.764
2000-10-10,16.775,10.047
2000-10-11,17.118,10.102
2000-10-12,16.255,5.472
2000-10-13,11.738,5.311
2000-10-14,10.894,4.693
2000-10-15,13.656,0.0
2000-10-16,17.178,1.505
2000-10-17,16.203,0.527
2000-10-18,19.578,4.997
2000-10-19,21.493,1.361
2000-10-20,18.461,1.209
2000-10-21,18.911,3.042
2000-10-22,20.217,0.27
2000-10-23,16.299,8.571
2000-10-24,16.342,7.025
2000-10-25,18.633,7.47
2000-10-26,17.483,10.551
2000-10-27,17.035,5.617
2000-10-28,12.215,5.962
2000-10-29,10.981,5.548
2000-10-30,14.227,0.0
2000-10-31,12.937,6.714
2000-11-01,12.898,2.042
2000-11-02,11.757,0.0
2000-11-03,18.173,2.463
2000-11-04,16.422,10.949
2000-11-05,19.255,9.868
2000-11-06,15.033,8.032
2000-11-07,12.662,6.717
2000-11-08,15.649,7.247
2000-11-09,15.949,5.58
2000-11-10,14.331,7.097
2000-11-11,15.581,9.537
2000-11-12,16.39,7.504
2000-11-13,17.776,8.862
2000-11-14,17.191,5.384
2000-11-15,17.665,1.992
2000-11-16,17.402,4.881
2000-11-17,15.98,6.488
2000-11-18,15.881,4.262
2000-11-19,14.26,7.573
2000-11-20,11.607,11.61
2000-11-21,11.735,7.215
2000-11-22,10.936,8.633
2000-11-23,9.026,8.491
2000-11-24,15.729,5.641
2000-11-25,18.583,8.391
2000-11-26,18.988,9.098
2000-11-27,18.187,6.943
2000-11-28,13.978,10.995
2000-11-29,13.467,8.117
2000-11-30,14.652,13.055
2000-12-01,10.419,6.613
2000-12-02,9.344,1.318
2000-12-03,16.772,16.397
2000-12-04,11.656,8.473
2000-12-05,-1.061,3.821
2000-12-06,4.261,6.312
2000-12-07,4.425,2.184
2000-12-08,7.343,5.599
2000-12-09,9.175,2.61
2000-12-10,4.835,3.194
2000-12-11,6.786,4.779
2000-12-12,10.04,4.31
2000-12-13,9.345,2.919
2000-12-14,12.021,4.689
2000-12-15,10.536,3.474
2000-12-16,8.158,3.619
2000-12-17,7.844,5.893
2000-12-18,6.217,3.418
2000-12-19,6.021,1.803
2000-12-20,7.868,0.425
2000-12-21,2.994,0.944
2000-12-22,7.606,2.464
2000-12-23,8.577,9.81
2000-12-24,8.378,6.622
2000-12-25,4.231,5.349
2000-12-26,7.827,3.366
2000-12-27,7.106,2.033
2000-12-28,9.716,4.697
2000-12-29,7.03,4.994
2000-12-30,8.021,4.575
2000-12-31,9.655,1.247
2001-01-01,8.043,3.444
2001-01-02,10.425,8.675
2001-01-03,11.702,9.159
2001-01-04,9.849,7.177
2001-01-05,9.585,5.442
2001-01-06,11.255,5.169
2001-01-07,7.18,0.0
2001-01-08,5.715,2.821
2001-01-09,7.75,2.438
2001-01-10,3.594,4.589
2001-01-11,1.071,0.0
2001-01-12,-0.179,0.0
2001-01-13,-1.466,0.0
2001-01-14,0.256,2.986
2001-01-15,-0.141,6.3
2001-01-16,8.007,0.157
2001-01-17,8.559,1.113
2001-01-18,8.432,5.486
2001-01-19,8.0,3.52
2001-01-20,10.809,6.467
2001-01-21,10.454,1.991
2001-01-22,11.805,3.893
2001-01-23,7.117,0.118
2001-01-24,1.596,2.434
2001-01-25,6.796,2.604
2001-01-26,11.216,1.616
2001-01-27,7.05,0.0
2001-01-28,6.329,1.345
2001-01-29,7.595,0.0
2001-01-30,7.44,2.979
2001-01-31,9.757,15.259
2001-02-01,5.342,6.251
2001-02-02,9.802,6.39
2001-02-03,12.902,4.001
2001-02-04,10.145,0.0
2001-02-05,9.134,0.722
2001-02-06,4.286,0.0
2001-02-07,8.471,2.558
2001-02-08,11.183,1.058
2001-02-09,17.786,2.183
2001-02-10,16.551,1.676
2001-02-11,12.749,1.026
2001-02-12,9.779,0.0
2001-02-13,10.2,1.099
2001-02-14,8.273,2.08
2001-02-15,5.095,4.197
2001-02-16,3.548,3.886
2001-02-17,4.446,0.0
2001-02-18,3.442,0.0
2001-02-19,5.71,1.076
2001-02-20,7.352,3.874
2001-02-21,10.069,0.0
2001-02-22,8.837,4.945
2001-02-23,13.463,3.226
2001-02-24,14.411,4.204
2001-02-25,12.054,5.197
2001-02-26,13.763,0.0
2001-02-27,14.883,0.0
2001-02-28,9.207,4.849
2001-03-01,12.641,2.811
2001-03-02,14.604,4.264
2001-03-03,15.174,2.288
2001-03-04,4.412,0.641
2001-03-05,3.899,0.0
2001-03-06,6.082,0.178
2001-03-07,9.803,3.025
2001-03-08,10.475,3.759
2001-03-09,8.338,2.998
2001-03-10,8.616,4.422
2001-03-11,9.011,5.056
2001-03-12,7.955,5.397
2001-03-13,19.621,1.447
2001-03-14,19.706,0.118
2001-03-15,19.677,2.758
2001-03-16,19.722,3.017
2001-03-17,19.211,0.0
2001-03-18,14.538,0.0
2001-03-19,11.284,2.329
2001-03-20,11.408,5.978
2001-03-21,15.077,6.41
2001-03-22,13.88,8.256
2001-03-23,15.619,10.685
2001-03-24,14.787,5.481
2001-03-25,10.634,3.189
2001-03-26,11.966,1.614
2001-03-27,9.092,1.002
2001-03-28,10.919,1.016
2001-03-29,8.99,1.31
2001-03-30,12.351,1.229
2001-03-31,13.685,1.629
2001-04-01,11.888,12.792
2001-04-02,11.955,3.51
2001-04-03,11.453,5.934
2001-04-04,14.162,5.893
2001-04-05,16.074,4.454
2001-04-06,16.437,16.415
2001-04-07,14.056,8.756
2001-04-08,16.871,1.017
2001-04-09,16.427,4.554
2001-04-10,16.733,0.0
2001-04-11,16.897,0.0
2001-04-12,15.397,0.0
2001-04-13,19.325,3.026
2001-04-14,21.122,3.347
2001-04-15,23.787,4.751
2001-04-16,22.692,7.64
2001-04-17,19.762,5.895
2001-04-18,21.093,3.483
2001-04-19,19.716,2.354
2001-04-20,18.008,0.0
2001-04-21,18.507,0.0
2001-04-22,20.832,0.0
2001-04-23,24.49,0.0
2001-04-24,27.075,0.0
2001-04-25,31.284,0.864
2001-04-26,27.759,0.0
2001-04-27,28.761,0.0
2001-04-28,25.442,0.0
2001-04-29,28.429,3.64
2001-04-30,26.581,0.0
2001-05-01,28.198,8.303
2001-05-02,30.361,0.95
2001-05-03,31.114,2.395
2001-05-04,30.074,0.0
2001-05-05,27.433,0.0
2001-05-06,26.859,0.0
2001-05-07,24.085,0.0
2001-05-08,23.377,3.22
2001-05-09,21.983,3.795
2001-05-10,24.507,2.308
2001-05-11,24.216,4.606
2001-05-12,21.237,0.053
2001-05-13,17.236,3.045
2001-05-14,14.906,3.281
2001-05-15,15.742,0.0
2001-05-16,17.955,5.571
2001-05-17,25.428,0.0
2001-05-18,30.403,0.0
2001-05-19,29.557,0.0
2001-05-20,29.208,0.0
2001-05-21,31.143,0.0
2001-05-22,30.664,1.597
2001-05-23,28.622,0.0
2001-05-24,31.508,0.21
2001-05-25,25.344,7.166
2001-05-26,26.306,2.378
2001-05-27,22.82,3.639
2001-05-28,26.04,4.36
2001-05-29,21.047,1.037
2001-05-30,26.312,0.0
2001-05-31,26.594,0.0
2001-06-01,28.635,0.0
2001-06-02,26.215,0.63
2001-06-03,28.327,0.0
2001-06-04,28.363,0.0
2001-06-05,29.225,0.0
2001-06-06,28.597,0.0
2001-06-07,30.554,0.755
2001-06-08,29.413,6.126
2001-06-09,28.01,9.091
2001-06-10,25.41,5.789
2001-06-11,22.503,1.773
2001-06-12,23.407,0.271
2001-06-13,25.162,0.0
2001-06-14,26.297,0.0
2001-06-15,28.289,2.198
2001-06-16,30.769,1.994
2001-06-17,28.374,2.296
2001-06-18,24.937,1.504
2001-06-19,23.969,7.206
2001-06-20,28.057,0.0
2001-06-21,28.485,2.068
2001-06-22,35.031,0.0
2001-06-23,30.614,0.0
2001-06-24,30.469,0.0
2001-06-25,29.553,1.419
2001-06-26,30.325,2.452
2001-06-27,30.264,3.067
2001-06-28,29.78,0.0
2001-06-29,30.61,0.039
2001-06-30,29.644,0.0
2001-07-01,35.564,0.0
2001-07-02,30.743,0.0
2001-07-03,30.159,0.0
2001-07-04,30.876,0.0
2001-07-05,31.568,5.171
2001-07-06,25.765,0.0
2001-07-07,28.085,4.892
2001-07-08,29.057,0.419
2001-07-09,24.111,0.0
2001-07-10,33.046,0.512
2001-07-11,33.741,0.0
2001-07-12,32.702,0.0
2001-07-13,27.784,1.198
2001-07-14,26.268,3.429
2001-07-15,25.587,2.286
2001-07-16,29.205,1.593
2001-07-17,30.263,6.364
2001-07-18,33.948,0.0
2001-07-19,35.249,1.555
2001-07-20,34.364,3.93
2001-07-21,28.518,0.0
2001-07-22,26.772,0.0
2001-07-23,29.81,0.0
2001-07-24,28.366,0.0
2001-07-25,26.404,0.0
2001-07-26,28.662,0.0
2001-07-27,25.796,0.0
2001-07-28,28.612,0.0
2001-07-29,27.422,4.081
2001-07-30,26.955,0.214
2001-07-31,25.739,0.0
2001-08-01,27.545,0.0
2001-08-02,28.259,0.0
2001-08-03,25.83,0.0
2001-08-04,23.999,0.043
2001-08-05,27.955,0.0
2001-08-06,25.563,0.0
2001-08-07,25.235,0.079
2001-08-08,22.421,2.245
2001-08-09,30.04,0.0
2001-08-10,24.584,0.0
2001-08-11,17.97,0.0
2001-08-12,22.367,2.059
2001-08-13,20.431,4.262
2001-08-14,21.792,6.35
2001-08-15,23.042,1.957
2001-08-16,24.102,2.295
2001-08-17,25.479,4.773
2001-08-18,22.941,2.16
2001-08-19,19.258,1.633
2001-08-20,21.69,0.0
2001-08-21,24.28,0.0
2001-08-22,23.01,1.584
2001-08-23,26.605,0.0
2001-08-24,29.361,2.661
2001-08-25,27.886,0.0
2001-08-26,25.963,0.211
2001-08-27,30.556,0.0
2001-08-28,28.197,0.0
2001-08-29,27.131,0.37
2001-08-30,26.126,0.657
2001-08-31,21.699,0.0
2001-09-01,25.472,0.0
2001-09-02,31.929,1.511
2001-09-03,31.133,0.0
2001-09-04,28.767,0.807
2001-09-05,25.229,2.288
2001-09-06,26.683,1.104
2001-09-07,26.238,6.7
2001-09-08,24.884,3.101
2001-09-09,24.463,0.481
2001-09-10,22.552,7.542
2001-09-11,18.908,0.0
2001-09-12,20.616,0.0
2001-09-13,21.987,0.0
2001-09-14,20.464,1.677
2001-09-15,20.429,0.0
2001-09-16,17.782,0.0
2001-09-17,19.629,0.0
2001-09-18,23.317,0.0
2001-09-19,26.04,0.0
2001-09-20,26.984,6.909
2001-09-21,24.724,6.528
2001-09-22,23.769,3.058
2001-09-23,18.477,5.062
2001-09-24,20.699,0.0
2001-09-25,24.353,4.428
2001-09-26,23.721,3.077
2001-09-27,25.656,0.0
2001-09-28,23.417,0.0
2001-09-29,21.891,0.0
2001-09-30,22.981,0.0
2001-10-01,22.699,3.071
2001-10-02,25.312,3.021
2001-10-03,25.332,0.0
2001-10-04,22.826,10.662
2001-10-05,22.482,8.879
2001-10-06,14.301,9.948
2001-10-07,13.378,10.369
2001-10-08,11.759,7.749
2001-10-09,12.803,5.351
2001-10-10,15.105,1.033
2001-10-11,18.311,0.0
2001-10-12,22.496,2.965
2001-10-13,19.537,5.979
2001-10-14,20.616,3.869
2001-10-15,17.693,3.759
2001-10-16,18.844,0.0
2001-10-17,16.314,1.833
2001-10-18,16.938,4.761
2001-10-19,15.776,2.09
2001-10-20,13.914,0.0
2001-10-21,14.355,0.0
2001-10-22,15.376,0.261
2001-10-23,21.135,1.454
2001-10-24,17.562,0.212
2001-10-25,18.86,0.596
2001-10-26,15.401,6.296
2001-10-27,19.204,0.0
2001-10-28,20.916,0.0
2001-10-29,17.805,2.997
2001-10-30,15.093,0.0
2001-10-31,14.73,0.389
2001-11-01,18.752,5.364
2001-11-02,19.515,0.228
2001-11-03,17.032,5.378
2001-11-04,16.266,0.545
2001-11-05,19.597,0.0
2001-11-06,19.953,0.0
2001-11-07,17.814,0.161
2001-11-08,15.596,3.606
2001-11-09,18.325,3.445
2001-11-10,13.952,0.0
2001-11-11,16.673,1.548
2001-11-12,15.463,3.621
2001-11-13,18.27,1.295
2001-11-14,18.422,6.915
2001-11-15,13.998,5.493
2001-11-16,12.164,5.517
2001-11-17,12.908,5.037
2001-11-18,12.548,3.111
2001-11-19,10.666,10.877
2001-11-20,13.954,5.968
2001-11-21,13.02,6.446
2001-11-22,12.85,0.795
2001-11-23,11.968,10.043
2001-11-24,13.245,6.081
2001-11-25,12.85,3.002
2001-11-26,12.81,1.297
2001-11-27,9.623,4.568
2001-11-28,11.341,1.041
2001-11-29,13.609,6.439
2001-11-30,12.695,7.673
2001-12-01,15.433,3.838
2001-12-02,17.274,6.693
2001-12-03,19.693,2.676
2001-12-04,15.878,1.522
2001-12-05,16.574,0.247
2001-12-06,15.705,10.419
2001-12-07,19.046,8.046
2001-12-08,17.035,6.464
2001-12-09,13.49,8.656
2001-12-10,12.929,5.042
2001-12-11,10.234,1.125
2001-12-12,8.965,4.034
2001-12-13,10.196,1.817
2001-12-14,15.625,0.0
2001-12-15,17.488,24.243
2001-12-16,16.085,12.568
2001-12-17,12.349,7.272
2001-12-18,11.874,5.489
2001-12-19,7.813,5.504
2001-12-20,2.259,4.034
2001-12-21,6.827,4.153
2001-12-22,5.399,7.258
2001-12-23,5.922,8.671
2001-12-24,12.016,3.871
2001-12-25,11.561,0.0
2001-12-26,13.089,0.689
2001-12-27,11.005,0.0
2001-12-28,9.257,2.275
2001-12-29,2.29,0.067
2001-12-30,4.128,2.898
2001-12-31,7.039,14.728
2002-01-01,8.622,9.33
2002-01-02,6.292,1.533
2002-01-03,8.613,5.068
2002-01-04,10.105,8.342
2002-01-05,12.521,6.799
2002-01-06,12.146,9.36
2002-01-07,14.024,13.4
2002-01-08,12.397,7.74
2002-01-09,16.26,5.259
2002-01-10,15.072,2.61
2002-01-11,15.956,5.855
2002-01-12,15.71,5.941
2002-01-13,13.554,4.282
2002-01-14,12.107,4.228
2002-01-15,9.828,5.686
2002-01-16,12.719,6.926
2002-01-17,9.873,8.067
2002-01-18,14.786,7.257
2002-01-19,13.505,4.368
2002-01-20,13.777,5.299
2002-01-21,13.023,2.678
2002-01-22,11.512,1.609
2002-01-23,14.466,0.143
2002-01-24,12.735,2.518
2002-01-25,7.771,0.0
2002-01-26,10.8,4.109
2002-01-27,6.058,6.332
2002-01-28,11.213,9.195
2002-01-29,7.457,6.376
2002-01-30,7.534,1.05
2002-01-31,8.515,3.707
2002-02-01,11.217,1.089
2002-02-02,6.408,5.417
2002-02-03,9.37,9.091
2002-02-04,10.254,5.411
2002-02-05,10.467,0.0
2002-02-06,7.764,0.0
2002-02-07,5.359,0.627
2002-02-08,8.002,6.236
2002-02-09,4.659,3.087
2002-02-10,6.399,2.775
2002-02-11,9.308,0.0
2002-02-12,9.924,0.0
2002-02-13,9.377,2.116
2002-02-14,10.654,11.026
2002-02-15,12.296,0.0
2002-02-16,16.47,0.135
2002-02-17,13.582,0.121
2002-02-18,14.452,1.738
2002-02-19,11.995,0.0
2002-02-20,14.386,2.532
2002-02-21,16.143,0.471
2002-02-22,14.612,8.17
2002-02-23,12.536,4.726
2002-02-24,9.011,5.306
2002-02-25,11.986,4.563
2002-02-26,11.578,1.111
2002-02-27,12.327,0.0
2002-02-28,12.248,0.0
2002-03-01,17.518,2.293
2002-03-02,13.94,0.0
2002-03-03,13.477,4.541
2002-03-04,11.569,4.963
2002-03-05,10.433,8.947
2002-03-06,18.13,6.465
2002-03-07,16.173,5.078
2002-03-08,22.816,4.52
2002-03-09,22.132,1.621
2002-03-10,21.237,4.752
2002-03-11,19.618,3.715
2002-03-12,18.37,0.629
2002-03-13,18.749,4.38
2002-03-14,19.619,3.357
2002-03-15,14.209,0.0
2002-03-16,13.406,3.571
2002-03-17,10.785,0.0
2002-03-18,12.145,0.773
2002-03-19,12.341,2.529
2002-03-20,13.185,7.373
2002-03-21,17.507,5.588
2002-03-22,16.282,3.208
2002-03-23,17.1,2.232
2002-03-24,17.106,1.074
2002-03-25,13.569,2.144
2002-03-26,13.41,3.031
2002-03-27,14.442,3.279
2002-03-28,13.221,3.306
2002-03-29,9.318,1.405
2002-03-30,11.663,0.0
2002-03-31,15.019,1.451
2002-04-01,16.342,0.0
2002-04-02,16.687,0.0
2002-04-03,14.714,0.0
2002-04-04,19.642,3.144
2002-04-05,19.515,3.934
2002-04-06,15.84,0.0
2002-04-07,12.731,2.05
2002-04-08,13.584,0.0
2002-04-09,11.894,4.866
2002-04-10,13.42,2.772
2002-04-11,14.789,7.284
2002-04-12,14.631,2.362
2002-04-13,18.714,3.428
2002-04-14,17.943,0.0
2002-04-15,17.626,0.872
2002-04-16,20.511,0.0
2002-04-17,18.362,2.637
2002-04-18,15.541,2.037
2002-04-19,14.119,2.286
2002-04-20,15.074,0.0
2002-04-21,16.745,6.218
2002-04-22,17.973,3.864
2002-04-23,15.289,5.02
2002-04-24,13.025,1.56
2002-04-25,15.911,2.542
2002-04-26,13.683,5.576
2002-04-27,14.801,0.512
2002-04-28,14.365,0.0
2002-04-29,16.044,0.0
2002-04-30,18.729,2.78
2002-05-01,19.409,6.292
2002-05-02,21.083,0.444
2002-05-03,23.663,0.626
2002-05-04,24.128,0.0
2002-05-05,21.885,0.0
2002-05-06,19.015,0.0
2002-05-07,15.396,0.0
2002-05-08,15.666,0.0
2002-05-09,17.397,0.96
2002-05-10,18.102,0.0
2002-05-11,19.855,0.0
2002-05-12,25.073,0.0
2002-05-13,22.417,2.192
2002-05-14,20.139,2.724
2002-05-15,22.275,7.829
2002-05-16,21.023,4.178
2002-05-17,16.104,1.505
2002-05-18,16.566,8.146
2002-05-19,21.111,4.625
2002-05-20,25.038,0.763
2002-05-21,22.369,2.898
2002-05-22,21.252,1.994
2002-05-23,21.59,2.069
2002-05-24,22.811,1.389
2002-05-25,22.432,2.561
2002-05-26,21.632,4.38
2002-05-27,23.723,2.727
2002-05-28,22.307,0.0
2002-05-29,23.762,0.0
2002-05-30,24.977,0.0
2002-05-31,27.982,2.819
2002-06-01,29.371,2.767
2002-06-02,30.798,7.461
2002-06-03,29.726,0.0
2002-06-04,29.758,0.978
2002-06-05,27.167,2.825
2002-06-06,26.835,0.0
2002-06-07,23.249,0.0
2002-06-08,21.524,0.396
2002-06-09,24.237,1.744
2002-06-10,24.602,2.573
2002-06-11,27.129,1.346
2002-06-12,22.883,0.0
2002-06-13,25.991,0.0
2002-06-14,26.105,0.0
2002-06-15,27.118,0.0
2002-06-16,28.288,0.0
2002-06-17,26.019,3.863
2002-06-18,26.336,2.877
2002-06-19,28.288,2.68
2002-06-20,28.838,2.331
2002-06-21,31.859,0.0
2002-06-22,31.43,4.746
2002-06-23,31.863,4.529
2002-06-24,32.203,0.198
2002-06-25,28.291,0.0
2002-06-26,25.971,0.0
2002-06-27,27.225,0.0
2002-06-28,30.693,4.154
2002-06-29,31.684,0.0
2002-06-30,31.34,0.0
2002-07-01,30.353,2.228
2002-07-02,28.352,3.078
2002-07-03,26.897,0.881
2002-07-04,23.746,1.511
2002-07-05,22.669,1.612
2002-07-06,27.04,0.419
2002-07-07,27.783,1.524
2002-07-08,28.741,7.263
2002-07-09,28.317,4.74
2002-07-10,26.892,1.463
2002-07-11,22.11,3.687
2002-07-12,22.603,1.141
2002-07-13,28.962,3.889
2002-07-14,26.97,0.278
2002-07-15,25.756,2.729
2002-07-16,26.534,1.505
2002-07-17,30.974,0.0
2002-07-18,35.389,0.0
2002-07-19,32.739,2.23
2002-07-20,30.949,1.571
2002-07-21,28.446,0.0
2002-07-22,26.475,0.0
2002-07-23,27.33,4.271
2002-07-24,28.921,2.396
2002-07-25,28.098,5.031
2002-07-26,37.503,4.322
2002-07-27,35.397,0.98
2002-07-28,29.533,4.637
2002-07-29,27.957,7.289
2002-07-30,21.831,0.645
2002-07-31,19.355,4.161
2002-08-01,17.448,5.781
2002-08-02,22.022,0.053
2002-08-03,31.531,1.397
2002-08-04,27.422,8.247
2002-08-05,27.147,7.119
2002-08-06,32.273,3.094
2002-08-07,33.844,0.0
2002-08-08,31.077,2.631
2002-08-09,30.316,0.303
2002-08-10,30.628,3.131
2002-08-11,28.915,2.986
2002-08-12,31.121,3.151
2002-08-13,31.001,0.0
2002-08-14,28.297,0.22
2002-08-15,24.5,1.494
2002-08-16,26.319,0.0
2002-08-17,18.658,3.564
2002-08-18,18.49,2.574
2002-08-19,17.599,0.583
2002-08-20,18.726,4.199
2002-08-21,19.296,0.0
2002-08-22,26.227,6.082
2002-08-23,26.439,3.826
2002-08-24,25.412,3.776
2002-08-25,22.804,4.572
2002-08-26,25.03,2.407
2002-08-27,26.258,3.899
2002-08-28,21.439,4.373
2002-08-29,21.816,4.82
2002-08-30,24.066,4.825
2002-08-31,25.869,3.698
2002-09-01,21.213,0.0
2002-09-02,22.781,5.908
2002-09-03,25.581,2.726
2002-09-04,23.3,3.15
2002-09-05,15.254,3.366
2002-09-06,19.754,2.308
2002-09-07,20.385,0.948
2002-09-08,19.584,0.0
2002-09-09,22.895,0.0
2002-09-10,23.276,0.0
2002-09-11,24.371,0.0
2002-09-12,22.665,0.0
2002-09-13,25.612,1.65
2002-09-14,21.583,1.733
2002-09-15,22.581,9.53
2002-09-16,24.026,12.19
2002-09-17,22.411,5.692
2002-09-18,22.029,4.353
2002-09-19,25.04,3.486
2002-09-20,24.296,0.0
2002-09-21,20.786,9.355
2002-09-22,19.473,8.85
2002-09-23,19.449,7.887
2002-09-24,15.803,7.848
2002-09-25,15.846,9.74
2002-09-26,19.494,5.81
2002-09-27,16.61,1.204
2002-09-28,19.546,3.785
2002-09-29,22.42,4.313
2002-09-30,21.978,1.19
2002-10-01,23.075,0.0
2002-10-02,23.625,0.0
2002-10-03,17.263,0.0
2002-10-04,16.861,2.633
2002-10-05,15.975,3.046
2002-10-06,20.806,4.63
2002-10-07,20.077,7.336
2002-10-08,15.805,0.0
2002-10-09,14.664,2.638
2002-10-10,15.055,5.568
2002-10-11,16.147,0.0
2002-10-12,15.247,0.0
2002-10-13,16.59,0.0
2002-10-14,12.426,0.208
2002-10-15,14.665,5.116
2002-10-16,17.566,6.583
2002-10-17,18.461,3.146
2002-10-18,14.306,0.24
2002-10-19,9.748,0.0
2002-10-20,10.918,0.0
2002-10-21,11.094,0.0
2002-10-22,11.697,9.397
2002-10-23,16.3,5.036
2002-10-24,19.796,3.892
2002-10-25,18.072,2.977
2002-10-26,14.373,18.438
2002-10-27,14.142,9.007
2002-10-28,17.257,6.874
2002-10-29,15.234,0.0
2002-10-30,18.129,0.0
2002-10-31,19.551,0.598
2002-11-01,19.1,0.822
2002-11-02,17.374,2.23
2002-11-03,18.738,2.495
2002-11-04,20.223,0.0
2002-11-05,18.836,1.288
2002-11-06,16.749,0.217
2002-11-07,15.911,1.587
2002-11-08,15.669,0.0
2002-11-09,16.85,0.0
2002-11-10,12.49,0.0
2002-11-11,10.44,2.218
2002-11-12,7.672,10.364
2002-11-13,11.309,8.888
2002-11-14,6.318,14.199
2002-11-15,9.197,7.361
2002-11-16,8.332,3.969
2002-11-17,10.396,5.183
2002-11-18,10.37,0.0
2002-11-19,13.226,0.0
2002-11-20,12.426,0.0
2002-11-21,11.369,1.789
2002-11-22,7.853,4.31
2002-11-23,9.096,2.091
2002-11-24,9.6,4.859
2002-11-25,9.01,4.914
2002-11-26,9.768,6.961
2002-11-27,11.989,6.548
2002-11-28,8.865,6.183
2002-11-29,8.835,0.92
2002-11-30,8.19,9.301
2002-12-01,4.349,11.051
2002-12-02,4.7,7.369
2002-12-03,6.277,5.217
2002-12-04,8.65,2.976
2002-12-05,9.918,1.986
2002-12-06,8.158,0.0
2002-12-07,7.558,6.866
2002-12-08,-0.646,5.144
2002-12-09,2.347,2.111
2002-12-10,5.571,0.0
2002-12-11,6.928,2.688
2002-12-12,3.903,3.44
2002-12-13,4.547,3.471
2002-12-14,3.413,0.0
2002-12-15,6.815,6.855
2002-12-16,7.673,8.615
2002-12-17,7.607,5.605
2002-12-18,6.891,3.929
2002-12-19,4.177,2.195
2002-12-20,5.38,1.469
2002-12-21,10.589,0.681
2002-12-22,10.809,2.178
2002-12-23,10.679,1.427
2002-12-24,9.072,1.858
2002-12-25,9.481,5.58
2002-12-26,6.649,9.946
2002-12-27,7.675,7.418
2002-12-28,8.396,3.119
2002-12-29,10.953,2.976
2002-12-30,9.42,3.427
2002-12-31,9.041,5.55
2003-01-01,12.17,4.22
2003-01-02,8.557,4.332
2003-01-03,8.808,5.879
2003-01-04,10.79,11.865
2003-01-05,12.315,21.737
2003-01-06,10.483,14.335
2003-01-07,8.478,5.417
2003-01-08,7.042,3.311
2003-01-09,8.139,4.429
2003-01-10,7.688,0.0
2003-01-11,9.366,0.839
2003-01-12,8.417,0.0
2003-01-13,8.988,0.0
2003-01-14,10.88,1.635
2003-01-15,8.012,9.09
2003-01-16,6.521,9.158
2003-01-17,3.262,9.073
2003-01-18,6.79,9.251
2003-01-19,8.169,7.712
2003-01-20,7.725,7.666
2003-01-21,9.56,3.1
2003-01-22,9.628,3.563
2003-01-23,11.238,3.759
2003-01-24,9.477,3.018
2003-01-25,12.064,5.214
2003-01-26,8.97,8.76
2003-01-27,9.979,0.0
2003-01-28,5.083,0.0
2003-01-29,6.07,5.899
2003-01-30,10.14,0.0
2003-01-31,15.333,0.047
2003-02-01,16.901,1.327
2003-02-02,9.192,1.95
2003-02-03,9.191,0.809
2003-02-04,8.011,0.575
2003-02-05,4.545,2.02
2003-02-06,5.606,3.896
2003-02-07,6.37,3.135
2003-02-08,6.267,4.594
2003-02-09,1.613,0.615
2003-02-10,4.766,0.0
2003-02-11,3.971,3.659
2003-02-12,6.285,6.208
2003-02-13,7.817,4.9
2003-02-14,7.186,1.439
2003-02-15,6.465,2.075
2003-02-16,8.606,1.452
2003-02-17,10.257,0.0
2003-02-18,11.837,0.0
2003-02-19,16.217,0.0
2003-02-20,16.754,0.0
2003-02-21,17.469,0.241
2003-02-22,11.751,0.0
2003-02-23,11.691,0.0
2003-02-24,7.441,0.755
2003-02-25,10.875,4.318
2003-02-26,8.88,4.684
2003-02-27,8.971,1.974
2003-02-28,7.174,0.0
2003-03-01,8.625,0.039
2003-03-02,9.86,0.0
2003-03-03,12.052,0.0
2003-03-04,10.006,1.234
2003-03-05,9.653,1.535
2003-03-06,12.209,1.18
2003-03-07,14.914,4.017
2003-03-08,14.858,0.0
2003-03-09,15.613,3.123
2003-03-10,13.726,0.0
2003-03-11,11.906,4.306
2003-03-12,11.215,3.778
2003-03-13,11.236,0.0
2003-03-14,13.692,0.0
2003-03-15,11.63,0.0
2003-03-16,14.424,2.979
2003-03-17,14.909,0.0
2003-03-18,15.774,0.0
2003-03-19,17.676,2.087
2003-03-20,17.071,0.0
2003-03-21,16.437,6.16
2003-03-22,9.607,5.587
2003-03-23,12.609,3.761
2003-03-24,9.462,0.0
2003-03-25,8.467,0.0
2003-03-26,12.408,0.0
2003-03-27,16.284,0.0
2003-03-28,17.803,0.0
2003-03-29,23.933,0.775
2003-03-30,21.599,0.88
2003-03-31,16.835,0.0
2003-04-01,13.976,4.07
2003-04-02,16.786,2.325
2003-04-03,17.027,3.927
2003-04-04,13.061,1.242
2003-04-05,15.244,1.394
2003-04-06,18.337,3.763
2003-04-07,16.723,1.997
2003-04-08,18.888,0.0
2003-04-09,18.403,1.189
2003-04-10,18.033,2.736
2003-04-11,14.152,3.053
2003-04-12,15.605,3.763
2003-04-13,15.922,2.078
2003-04-14,15.723,0.164
2003-04-15,16.521,1.817
2003-04-16,18.81,0.0
2003-04-17,20.021,3.516
2003-04-18,20.222,9.718
2003-04-19,16.546,6.412
2003-04-20,16.206,2.761
2003-04-21,21.926,2.735
2003-04-22,20.748,3.196
2003-04-23,20.968,3.931
2003-04-24,22.865,3.466
2003-04-25,22.501,0.0
2003-04-26,24.206,2.025
2003-04-27,24.493,0.141
